"seller_key","seller_id","seller_city","seller_state","seller_region","total_revenue","seller_segment","seller_lat","seller_lng"
2616,"d8dd176509baa37f359644d082bf7f7b","sao caetano do sul","SP","Southeast",198.0,"Low Performer",-23.632744917274685,-46.56543098226678
2617,"d90fe2229fee1a5da999ccd0c06c1667","sao paulo","SP","Southeast",450.0,"Medium Performer",-23.560981287940987,-46.54936097955296
2618,"d91fb3b7d041e83b64a00a3edfb37e4f","praia grande","SP","Southeast",40811.090000000026,"High Performer",-24.026525667888205,-46.47823694263504
2619,"d921b68bf747894be13a97ae52b0f386","formiga","MG","Southeast",15645.799999999994,"High Performer",-20.46253562176836,-45.433058998165116
2620,"d93844a9c55ba7ce353388bcf849ea56","curitiba","PR","South",2708.500000000001,"Medium Performer",-25.40455664878175,-49.34546729400173
2621,"d93919c944be9cff128f6c9cb899eacb","mombuca","SP","Southeast",2666.7000000000016,"Medium Performer",-20.569366475414434,-46.02311914850127
2622,"d93b8458c6fe139d85cfa5eadbf55bd2","sao paulo","SP","Southeast",19.9,"Low Performer",-23.471205040999262,-46.57158333882553
2623,"d9442042130b7fe579d1295f9f4a248f","sao paulo","SP","Southeast",657.8599999999998,"Medium Performer",-23.53123454241979,-46.506915082203044
2624,"d94a40fd42351c259927028d163af842","baependi","MG","Southeast",12875.800000000001,"High Performer",-21.961660896718737,-44.889036280554215
2625,"d94ba08b99bedd6a5f6c875ecc4a6fac","apucarana","PR","South",539.0999999999999,"Medium Performer",-23.55447708066191,-51.46575603144135
2626,"d97df38225e5abadaff1e72cb72b823c","sao caetano do sul","SP","Southeast",1846.0,"Medium Performer",-23.632642413705756,-46.55438133370328
2627,"d98eec89afa3380e14463da2aabaea72","porto alegre","RS","South",6668.579999999979,"High Performer",-30.03321276448013,-51.231437899598326
2628,"d9a84e1403de8da0c3aa531d6d108ba6","sao paulo","SP","Southeast",1367.6000000000008,"Medium Performer",-23.544852886519543,-46.49672422149789
2629,"d9b00a97818674c7f8d8b1ef0e689679","ponta grossa","PR","South",69.9,"Low Performer",-25.10727190687243,-50.152437469950655
2630,"d9bd94811c3338dceb4181f3dbc0c73e","sao paulo","SP","Southeast",6359.159999999999,"High Performer",-23.64705656492504,-46.594441868372506
2631,"d9c349beabc06aa6ff1c6d68b5e9e22e","sao paulo","SP","Southeast",168.1,"Low Performer",-23.556220672742565,-46.48903942302319
2632,"d9cb0052a666de5308b32f32ad5f1b1c","olimpia","SP","Southeast",231.89999999999998,"Low Performer",-20.737529991999665,-48.90903646625077
2633,"d9cd369bffa979d1634f8e1318bf2f1b","bady bassitt","SP","Southeast",678.0,"Medium Performer",-20.917115337770678,-49.45081883954136
2634,"d9d43faf741ceaa8da52fdbb81d9e0e3","juiz de fora","SP","Southeast",210.0,"Low Performer",-21.764571387448203,-43.34597324239811
2635,"d9e7e7778b32987280a6f2cb9a39c57d","sao paulo","SP","Southeast",686.6999999999999,"Medium Performer",-23.545147862770502,-46.578130321226936
2636,"d9e8c084b68fe958861d8f2c21202e6b","sao paulo","SP","Southeast",1630.0,"Medium Performer",-23.59461802777046,-46.757242277327286
2637,"da03c298e3999e9d828591fc2179d109","sao paulo","SP","Southeast",638.4000000000001,"Medium Performer",-23.601426675448273,-46.644833875540314
2638,"da20530872245d6cd9d2f5725613c430","igrejinha","RS","South",204.48000000000002,"Low Performer",-29.571977530057968,-50.794729763963296
2639,"da2782c804606d2a5d8e1760dbb3e7ec","sao paulo","SP","Southeast",89.0,"Low Performer",-23.504073903424537,-46.6376709347386
2640,"da3fede3469bf49b7293ce3fc45b294d","mogi das cruzes","SP","Southeast",44.9,"Low Performer",-23.555409578770277,-46.218132250650505
2641,"da4d149c0ddbac90557103ac0a0ec356","sbc","SP","Southeast",730.0,"Medium Performer",-23.707693503963625,-46.581331687353014
2642,"da6a60cc8cc724fe51be021ff8be779c","sao pedro da aldeia","RJ","Southeast",728.7899999999998,"Medium Performer",-22.809810356113022,-42.16440529771769
2643,"da7039f29f90ce5b4846ffc0fcc93beb","santo andre","SP","Southeast",1209.3,"Medium Performer",-23.66344269074566,-46.538607058455
2644,"da8622b14eb17ae2831f4ac5b9dab84a","piracicaba","SP","Southeast",147253.67999999606,"High Performer",-22.708702100662567,-47.664700852471455
2645,"dace965ca58120f92f8d742a9fa1864b","sao paulo","SP","Southeast",1442.0,"Medium Performer",-21.181218575214746,-47.80747857476064
2646,"dadc51ef321949ec9a3ab25cd902e23d","sao paulo","SP","Southeast",85.0,"Low Performer",-23.725766825941562,-46.68743068181803
2647,"daeb5653dd96c1b11860f72209795012","belo horizonte","MG","Southeast",2276.0000000000014,"Medium Performer",-19.873399844484616,-43.98232611271479
2648,"daf565f087a52def0fd5c5825b3661bc","brusque","SC","South",813.9,"Medium Performer",-27.105724111171046,-48.93331822533233
2649,"db1f0f7c7e5e87f40b62226f020bb297","pinhais","PR","South",59.010000000000005,"Low Performer",-25.45822497671693,-49.184972932901424
2650,"db2956745b3a8e9f3785c99f34b5d25e","sao sebastiao","SP","Southeast",8460.0,"High Performer",-23.77173175444799,-45.52529592946439
2651,"db4350fd57ae30082dec7acbaacc17f9","sao paulo","SP","Southeast",3145.669999999993,"Medium Performer",-23.580395310431417,-46.59132639890193
2652,"db46ca7bce82b11f7e247539271fc390","rio de janeiro","RJ","Southeast",933.97,"Medium Performer",-22.89853933540846,-43.5654214051635
2653,"db6a4d4b5f1f5f98820ce6ce2619e2de","sao paulo","SP","Southeast",135.99,"Low Performer",-23.47932357125712,-46.70767471614631
2654,"db7ed69a53aa9fb1c01930ba54a88bbe","jaguariuna","SP","Southeast",109.0,"Low Performer",-22.692948844892886,-46.98287754029339
2655,"dbb9b48c841a0e39e21f98e1a6b2ec3e","sao paulo","SP","Southeast",6706.299999999988,"High Performer",-23.605514428769727,-46.49030091198301
2656,"dbbcfe2c8d026742134ac3e28ccde274","curitiba","PR","South",308.59000000000003,"Low Performer",-25.48303081488762,-49.25480361170288
2657,"dbc22125167c298ef99da25668e1011f","borda da mata","MG","Southeast",32421.490000000194,"High Performer",-22.262584130235293,-46.17112394057631
2658,"dbc51f5e45d654ecc16cb68e6817ecea","franca","SP","Southeast",199.99,"Low Performer",-20.523653408304646,-47.364272201308715
2659,"dbd66278cbfe1aa1000f90a217ca4695","sao paulo","SP","Southeast",4243.800000000001,"High Performer",-23.57601657708377,-46.74118636634989
2660,"dbdd0ec73a4817971d962698f2fea022","fortaleza","CE","Northeast",6384.0,"High Performer",-3.7866266682213277,-38.567945481184445
2661,"dbec9a0a7efeff029d4d9dce7dc4cc95","belo horizonte","MG","Southeast",1170.0,"Medium Performer",-19.870855445819213,-43.91255799664469
2662,"dc120d932ddf9d4dfb6fd68beefda622","sao jose dos pinhais","PR","South",130.0,"Low Performer",-25.542326473535166,-49.18219514723537
2663,"dc317f341ab0e22f39acbd9dbf9b4a1f","cachoeirinha","RS","South",18238.699999999997,"High Performer",-29.952693335515917,-51.097790640776445
2664,"dc4a0fc896dc34b0d5bfec8438291c80","ibitinga","SP","Southeast",23563.010000000053,"High Performer",-21.757320637712766,-48.82974353343713
2665,"dc50afafdfa325eadc890c7fa42a8f4e","maringa","PR","South",424.19999999999993,"Low Performer",-23.43113060537283,-51.91823531933558
2666,"dc64d75cc406bb0697be983831430e60","belo horizonte","MG","Southeast",813.0,"Medium Performer",-19.838499894736227,-43.97441181935798
2667,"dc7192adf8ba09569261f4a8d576afe0","itapeva","SP","Southeast",738.0,"Medium Performer",-23.974148024905684,-48.87104664329505
2668,"dc8798cbf453b7e0f98745e396cc5616","sao paulo","SP","Southeast",1828.6000000000013,"Medium Performer",-23.54138303936125,-46.71185447158925
2669,"dcb7367a92f5ffb89f1e2152ed260285","osvaldo cruz","SP","Southeast",79.9,"Low Performer",-21.795711019289445,-50.879277765103005
2670,"dcf3755cefcdc158ad0b7bdde51e871b","cachoeira do sul","RS","South",269.70000000000005,"Low Performer",-30.023143547065164,-52.91233224127847
2671,"dd264199fc8b687ad029de7de6d760e6","cascavel","PR","South",87.9,"Low Performer",-24.93406854509024,-53.42368146577138
2672,"dd2bdf855a9172734fbc3744021ae9b9","belo horizonte","MG","Southeast",10597.099999999979,"High Performer",-19.86949505446246,-43.95094395435073
2673,"dd39ad39b5d3df33037e141c72497ba6","sao paulo","SP","Southeast",135.8,"Low Performer",-23.607575585182428,-46.61104029757758
2674,"dd4d95ba2d15c071e6c695e2ef6ce169","cachoeiro de itapemirim","ES","Southeast",1748.0,"Medium Performer",-20.847164397952103,-41.1548455256115
2675,"dd533b429f380718b70ad9922c294bae","barretos","SP","Southeast",2707.1700000000014,"Medium Performer",-20.538930163096836,-48.55891073056784
2676,"dd5450b022b2d00a2145a66331e1aef6","joinville","SC","South",59.0,"Low Performer",-26.34349031361258,-48.832746481119635
2677,"dd55f1bb788714a40e7954c3be6df745","sao paulo","SP","Southeast",6817.409999999997,"High Performer",-23.543000459064803,-46.632143233862486
2678,"dd58ee93286b0821565574c570e9e1dc","curitiba","PR","South",2948.0,"Medium Performer",-25.492494769533142,-49.23598691501027
2679,"dd7ddc04e1b6c2c614352b383efe2d36","sao paulo","SP","Southeast",8182.40999999998,"High Performer",-23.565095619050492,-46.51856509433425
2680,"dd88d13bea9e4c2bf47daf224f8141e5","lajeado","RS","South",458.0,"Medium Performer",-29.460556715554084,-51.96671716734519
2681,"dd8a29ce82d5c705ba932d81494600a5","sao paulo","SP","Southeast",205.75,"Low Performer",-23.537410323865338,-46.46658306778087
2682,"dd9661d3cda1e6feb237f0c4d8b26f2e","campos novos","SC","South",174.0,"Low Performer",-27.39905523530042,-51.225564957350315
2683,"dda37071807e404c5bb2a1590c66326f","sao paulo","SP","Southeast",199.99,"Low Performer",-23.588614272951954,-46.54391819853243
2684,"ddd51ae8cda92f3995a51fc0f0f3eec7","rio de janeiro","RJ","Southeast",320.09999999999997,"Low Performer",-22.90265768897671,-43.59917193270753
2685,"dde698c6d0bd24834c586e5111c2bba7","petropolis","RJ","Southeast",155.9,"Low Performer",-22.332412531990567,-43.16802113480931
2686,"de09d00cfc265b8804c7df34075a68fa","sao paulo","SP","Southeast",784.0,"Medium Performer",-23.515006511347327,-46.592774634882375
2687,"de0c78824586e9a5f5f04fd84e25df39","vargem grande paulista","SP","Southeast",2281.3,"Medium Performer",-23.622578843657756,-47.01272716168212
2688,"de23c3b98a88888289c6f5cc1209054a","sao paulo","SP","Southeast",26012.890000000065,"High Performer",-23.576698021490962,-46.71705184930481
2689,"de66a66f2dd06bb9ec37aa96987466a3","rio de janeiro","RJ","Southeast",307.42999999999995,"Low Performer",-22.89952439510986,-43.23052438041677
2690,"de722cd6dad950a92b7d4f82673f8833","recife","PE","Northeast",50343.70000000028,"High Performer",-8.135890720198347,-34.93253582376317
2691,"de9727ca376d1be6ec121b110aa7954c","sarandi","PR","South",799.8999999999999,"Medium Performer",-23.433450486351425,-51.86670281115602
2692,"deaadd805612bf94faaa9fa702516e11","sao paulo","SP","Southeast",50.0,"Low Performer",-23.62443867527938,-46.755016657293524
2693,"debe6615cd90cc0c2eac2b8988e1f628","sao paulo","SP","Southeast",278.5,"Low Performer",-23.607575585182428,-46.61104029757758
2694,"dedcab67899479e4ea5dcc4eba47f587","jaragua do sul","SC","South",84.0,"Low Performer",-26.491580915704773,-49.05208077176978
2695,"dee656f0f566ed1aa85bd137c943f08f","cruzeiro","SP","Southeast",6156.089999999994,"High Performer",-22.578126240918923,-44.961549057409044
2696,"df0f42bc4c2142eacf0eaf2cffd0cfbb","itajai","SC","South",1654.0,"Medium Performer",-26.93935158546252,-48.63936784351653
2697,"df47da4ae86fa4db890d05aaf24e21d8","sao paulo","SP","Southeast",310.5,"Low Performer",-23.64003625615019,-46.66328463779025
2698,"df560393f3a51e74553ab94004ba5c87","loanda","PR","South",3597.6800000000007,"Medium Performer",-22.9293837852093,-53.13587259427024
2699,"df56d7b40d437f88407c5f78b63bc328","cascavel","PR","South",2633.4800000000005,"Medium Performer",-24.94935913379545,-53.44792000110513
2700,"df683dfda87bf71ac3fc63063fba369d","farroupilha","RS","South",39.9,"Low Performer",-29.227090400657925,-51.348650787139775
2701,"df91910b6a03bb2e3358fa6a35e32f6f","sao paulo","SP","Southeast",2312.1000000000004,"Medium Performer",-23.632642413705756,-46.55438133370328
2702,"dfa0c4c6229ab200a4a1336b4d7128ff","florianopolis","SC","South",4434.000000000002,"High Performer",-27.60657304539599,-48.59271208975145
2703,"dfc475d54e1b6dbeeb7d7d9bdaa63827","curitiba","PR","South",1661.2600000000004,"Medium Performer",-25.540551776875077,-49.33432433759196
2704,"dfc5fb7259bb2b599ca565e6e9448f0f","sao bernardo do campo","SP","Southeast",6124.629999999997,"High Performer",-23.715049594657156,-46.53726820837794
2705,"dff87e4de60c9736ce8df835951b09bc","sao paulo","SP","Southeast",998.0,"Medium Performer",-23.552702742255768,-46.58532810957918
2706,"e00d85ce20ea50c1224c66ca5050527d","osasco","SP","Southeast",149.0,"Low Performer",-23.50655625612318,-46.772058721455856
2707,"e0482f2c769468c3bbcd8a01e09d98c5","sao paulo","SP","Southeast",189.0,"Low Performer",-23.451350418041013,-46.59842363518738
2708,"e0487761face83d64fcada2408959a36","sao paulo","SP","Southeast",49.25,"Low Performer",-23.543000459064803,-46.632143233862486
2709,"e067ad2c1c0b48758eb1b5228bcf7a68","santos","SP","Southeast",4652.85,"High Performer",-23.969746244887727,-46.321938826751385
2710,"e06f09ec0a4aca210779cf1cfc63cf19","sao paulo","SP","Southeast",4944.59,"High Performer",-23.68224733460275,-46.70898563701572
2711,"e0878efa0e0b7e5313ac0b43bc04c081","curitiba","PR","South",5025.4,"High Performer",-25.441571360403625,-49.26687451387349
2712,"e09887ca8c7bf8a4621ce481820414ef","sao paulo","SP","Southeast",119.96000000000001,"Low Performer",-23.53339341928376,-46.417516080182985
2713,"e0a366315b1b726b6c7832d664c0f530","sao paulo","SP","Southeast",6190.889999999998,"High Performer",-23.475983214969734,-46.581904636035276
2714,"e0a3c37054ade6478d923a6efc10f308","camboriu","SC","South",219.8,"Low Performer",-27.023623854813533,-48.64826262904154
2715,"e0b162a693bc7f9eab00f783a31d60ea","pelotas","RS","South",20.0,"Low Performer",-31.755496519621687,-52.341271902872975
2716,"e0eabded302882513ced4ea3eb0c7059","campinas","SP","Southeast",978.4,"Medium Performer",-22.893848032534073,-47.06133702244192
2717,"e116c7455dd26a4d8c3e92532583905f","sao paulo","SP","Southeast",18.38,"Low Performer",-23.520438443709033,-46.6692371684404
2718,"e1643dff33666ca629e3644c02738179","sao paulo","SP","Southeast",170.0,"Low Performer",-23.559437636506487,-46.5914278306787
2719,"e174dc2de86d60fee178170a154c05e7","santo andre","SP","Southeast",19.8,"Low Performer",-23.637381848852485,-46.52809787861087
2720,"e1a210d482714ce337763a19aef94ba4","cascavel","PR","South",49.9,"Low Performer",-24.944714386631638,-53.49030618847977
2721,"e1b12447a7563944843191754aeb5562","guarulhos","SP","Southeast",427.46000000000004,"Low Performer",-23.414620232376247,-46.495092724030165
2722,"e1bed63d68ac36fe1f3061befe196af5","mogi guacu","SP","Southeast",199.0,"Low Performer",-22.33978411439518,-46.92430967953944
2723,"e1c76f339ebd5460999f25a2aa8c92c5","sao paulo","SP","Southeast",899.9,"Medium Performer",-23.52982460593583,-46.618173551632395
2724,"e1dc0754bada9ee4cfe9713f22f61292","duque de caxias","RJ","Southeast",885.0,"Medium Performer",-22.755338688692223,-43.30853168277079
2725,"e21a1e8be4715b0fcfd5385643bc49c4","jaguaruna","SC","South",651.7999999999997,"Medium Performer",-28.633920987357754,-49.02415747436295
2726,"e24d3429d294b2eb200b064ebb035879","sao paulo","SP","Southeast",1669.63,"Medium Performer",-23.5337980107779,-46.517872723882775
2727,"e24fc9fcd865784fb25705606fe3dfe7","braganca paulista","SP","Southeast",12765.0,"High Performer",-22.961693718485694,-46.523854165256644
2728,"e250d617a0ad591ba9bd663e584a895d","guarulhos","SP","Southeast",652.6500000000001,"Medium Performer",-23.42946359631355,-46.54959010802118
2729,"e256a62e0ac58c0edfba09966142d561","curitiba","PR","South",1262.1100000000001,"Medium Performer",-25.476488477709083,-49.32116194845892
2730,"e26901d5ab434ce92fd9b5c256820a4e","maua","SP","Southeast",11114.799999999957,"High Performer",-23.680729252163328,-46.44423827270244
2731,"e2a1ac9bf33e5549a2a4f834e70df2f8","sao paulo","SP","Southeast",14999.449999999999,"High Performer",-23.540039340558916,-46.64209131081345
2732,"e2aee0892199b1d92530e371abd825bf","rolandia","PR","South",5003.609999999999,"High Performer",-23.312476639241165,-51.36500347341602
2733,"e2c92f9c1c7746d899d18f2e158bbff7","sao jose do rio preto","SP","Southeast",1894.7,"Medium Performer",-20.78666297669921,-49.359327111273004
2734,"e333046ce6517bd8bb510291d44f0130","ipaussu","SP","Southeast",6950.0,"High Performer",-23.055151680595834,-49.627190984256956
2735,"e38db885400cd35c71dfd162f2c1dbcf","brasilia","DF","Central-West",2001.9000000000012,"Medium Performer",-15.767955679976824,-47.891011727932785
2736,"e3a386fc36e22064434e1fa256f6a9fa","engenheiro coelho","SP","Southeast",744.4999999999998,"Medium Performer",-22.48781772335237,-47.20455471253453
2737,"e3b4998c7a498169dc7bce44e6bb6277","sao paulo","SP","Southeast",6897.9,"High Performer",-23.517310447408693,-46.519781195348
2738,"e3d3b3efac954a60d61be70b7e05b49b","sao paulo","SP","Southeast",1282.05,"Medium Performer",-23.5699218476303,-46.55930875969492
2739,"e3dd723429d1b23614b7fa85e2c7a853","sao bernardo do campo","SP","Southeast",431.05999999999995,"Low Performer",-23.719576291836983,-46.564753092486725
2740,"e3e15e2c0b9700561efac21c6be48066","sao paulo","SP","Southeast",72.49,"Low Performer",-23.53337447173767,-46.73128132257118
2741,"e3e290b38963293022cdcd6db8328103","sao paulo","SP","Southeast",135.7,"Low Performer",-23.56875503877107,-46.65340944414582
2742,"e4253cef933647000a82ff39c67b7bde","sao paulo","SP","Southeast",68.0,"Low Performer",-23.651663543777676,-46.78428698989415
2743,"e433f5fd4050e3352b5d83522b7fe24b","arapongas","PR","South",548.06,"Medium Performer",-23.39060657974744,-51.44664446905576
2744,"e439f7176d763f92de325271111b2fd5","joinville","SC","South",1348.4,"Medium Performer",-26.25131621441018,-48.87083438138223
2745,"e45edf75f568ed2f93f78d060e246e25","rio de janeiro","RJ","Southeast",164.3,"Low Performer",-23.012986504226507,-43.46551954103294
2746,"e46bc031f2c5bae4ccb40bb90712e9b4","sao paulo","SP","Southeast",277.3,"Low Performer",-23.4799348872844,-46.74217745507368
2747,"e48b04bf1aa1ef711caebeb7aede6180","curitiba","PR","South",3187.1000000000013,"Medium Performer",-25.448990860825614,-49.28860985729242
2748,"e48cc16ab70bfa09e1401740dce0b3d7","aracatuba","SP","Southeast",857.86,"Medium Performer",-21.232308702656148,-50.46392319046968
2749,"e49c26c3edfa46d227d5121a6b6e4d37","brejao","PE","Northeast",3634.3499999999995,"Medium Performer",-9.024839005157318,-36.57020044972058
2750,"e4ebd3f87bf70440014f07ddda7fbe03","presidente epitacio","SP","Southeast",671.5,"Medium Performer",-21.77356263566882,-52.115709937410635
2751,"e4f121bf6ef8b9a1d4d3e65dd0473fab","sao jose do rio preto","SP","Southeast",70.0,"Low Performer",-20.83620882180298,-49.38807095699605
2752,"e4fc40017a6d22c46a14ac2e17f87c3e","arapongas","PR","South",387.0,"Low Performer",-23.39060657974744,-51.44664446905576
2753,"e503f22be6a4f456d9851920a5d9c670","sao paulo","SP","Southeast",198.9,"Low Performer",-23.58941316805441,-46.66942376820584
2754,"e504a4e2efaa45cbff7e268a2c58c956","sao pedro","SP","Southeast",1188.8,"Medium Performer",-22.55124525869924,-47.90659642198055
2755,"e51f22821f0c12a16ad5c020cdcd55e9","carapicuiba","SP","Southeast",898.71,"Medium Performer",-23.572518001957384,-46.81995277003689
2756,"e53d5b9b29d1218281f4a907ada18626","toledo","PR","South",327.64,"Low Performer",-24.71838580705303,-53.758962630285744
2757,"e546117ed9cafbc40239c0c78635c584","sao paulo","SP","Southeast",456.0,"Medium Performer",-23.621530849176285,-46.6951881968269
2758,"e5475dcab1e07b63d7f6e902d8f5eda8","diadema","SP","Southeast",2192.0,"Medium Performer",-23.679787131595923,-46.61283983168333
2759,"e5545d4d4473876ea78c5bcebca365c3","marilia","SP","Southeast",44.5,"Low Performer",-22.15880124499384,-49.96150594898238
2760,"e560e4022d8f7aebf155db95946c5c0f","belo horizonte","MG","Southeast",780.0,"Medium Performer",-19.904918272682526,-43.936891702496084
2761,"e5899683388855d3dabe8913bbe365de","sao carlos","SP","Southeast",452.88,"Medium Performer",-22.033506163362226,-47.90892483428426
2762,"e58a5b390e28abc0b216cfb0e07d27d7","rio de janeiro","RJ","Southeast",1022.5999999999999,"Medium Performer",-23.00126761701065,-43.335598837067195
2763,"e595809a6c31ec4314fd06ef198c244d","navegantes","SC","South",39.0,"Low Performer",-26.89066585414966,-48.65532838709397
2764,"e59aa562b9f8076dd550fcddf0e73491","curitiba","PR","South",29328.3,"High Performer",-25.437249840911985,-49.21243592752115
2765,"e59e489e2ea74bd409b798b5daf49de3","maringa","PR","South",297.0,"Low Performer",-23.449039756796452,-51.953423054480645
2766,"e59e575a175fadcadf8479e191770425","nova iguacu","RJ","Southeast",199.9,"Low Performer",-22.755876522336784,-43.45011309119681
2767,"e5a3438891c0bfdb9394643f95273d8e","limeira","SP","Southeast",7546.75000000002,"High Performer",-22.560755022881626,-47.44649444065285
2768,"e5a38146df062edaf55c38afa99e42dc","sao paulo","SP","Southeast",14566.840000000002,"High Performer",-23.536246540149964,-46.66166521796584
2769,"e5bd51692380fd8cabb19b756b95e714","santo andre","SP","Southeast",119.69999999999999,"Low Performer",-23.622287896060012,-46.536900867948354
2770,"e5c84227854980f1db19a58958c551d9","fazenda rio grande","PR","South",72.81,"Low Performer",-25.659910431367265,-49.299582691720744
2771,"e5cbe890e679490127e9a390b46bbd20","sao paulo","SP","Southeast",908.99,"Medium Performer",-23.54390458746036,-46.640046486444724
2772,"e5d4b2b0c3bca22085f7a19a28de0c42","joinville","SC","South",205.8,"Low Performer",-26.30185090445441,-48.848394072332624
2773,"e5def42655b7490edac5a56fe8e9e603","amparo","SP","Southeast",129.9,"Low Performer",-22.703127966651618,-46.76632136777288
2774,"e5e33c0d8e7e002f398f5dc4cbbb338f","bauru","SP","Southeast",6599.999999999999,"High Performer",-22.322474124218658,-49.02934087244578
2775,"e5f9e61ceb5f523cc966e0f34095032f","brusque","SC","South",2238.0,"Medium Performer",-27.121052540706184,-48.91197615944203
2776,"e601b04acf48b4576e73ddca9481f0dc","sao paulo","SP","Southeast",454.03999999999996,"Medium Performer",-23.70723033317834,-46.624927504731
2777,"e603cf3fec55f8697c9059638d6c8eb5","pelotas","RS","South",216.0,"Low Performer",-31.751071747621015,-52.323201707599914
2778,"e627629ba868740e287800f1a9be81c2","sao paulo","SP","Southeast",504.4999999999999,"Medium Performer",-23.563299264968794,-46.66015369245716
2779,"e628d4a53c109f09ca88098338b3a3f5","belo horizonte","MG","Southeast",285.0,"Low Performer",-19.92710413330578,-43.94496355953477
2780,"e62b2d6ac10570a035a30bafcf01d263","sao paulo","SP","Southeast",4574.49,"High Performer",-23.632114348335318,-46.76077037734816
2781,"e63e8bfa530fb16910dd6956e592bb81","guarulhos","SP","Southeast",1311.7000000000003,"Medium Performer",-23.410633365293403,-46.445163597259956
2782,"e644cbadf7eeb30d0d29f335ce7d52ec","sao paulo","SP","Southeast",658.92,"Medium Performer",-23.52982460593583,-46.618173551632395
2783,"e64882b4ef12aee8d0faca4db5b681f4","goiania","GO","Central-West",115.0,"Low Performer",-16.69550896266711,-49.2771091317639
2784,"e64d65bc8dbec2accda90c58de5d1246","rio claro","SP","Southeast",1678.8000000000004,"Medium Performer",-22.408952143712373,-47.56368041482115
2785,"e64ddbe1cbcf4f2fc3092b7c481f3f9d","sao paulo","SP","Southeast",20.9,"Low Performer",-23.535836992959126,-46.523108636005084
2786,"e6a69c4a27dfdd98ffe5aa757ad744bc","sao paulo","SP","Southeast",893.5099999999999,"Medium Performer",-23.687366153961626,-46.64044939164154
2787,"e6ffc9ac6a7adc9d16a1cfc2286dd546","sao paulo","SP","Southeast",34.99,"Low Performer",-23.486574146899915,-46.668359968689195
2788,"e70053bf73d1b5863932e53a9fa47496","sao paulo","SP","Southeast",4025.0,"Medium Performer",-23.533493438448822,-46.711300979148106
2789,"e72b4feb7abe210c52aa667abc25a3a2","sao paulo","SP","Southeast",19.1,"Low Performer",-23.568187676241045,-46.59475374901044
2790,"e732329483fd5f27367dd997b47f598a","blumenau","SC","South",109.9,"Low Performer",-26.89659436524994,-49.08294434567543
2791,"e73bf2cea7fe4b0b4d287a7568ed1099","chapeco","SC","South",707.8,"Medium Performer",-27.11449604227134,-52.60281233605122
2792,"e76ecc7e9a1a1e3c6df9d2a8261c423d","belo horizonte","MG","Southeast",20.0,"Low Performer",-19.93104856825169,-43.93603257269489
2793,"e7d5b006eb624f13074497221eb37807","santo andre","SP","Southeast",2459.270000000001,"Medium Performer",-23.645100566456687,-46.51920051327397
2794,"e7df4cd29ab5abab70fb0783ddb53987","sao paulo","SP","Southeast",9608.699999999999,"High Performer",-23.602705431158114,-46.62176814565114
2795,"e7f3bf1ecd8526eb7f3b18059e6716e5","ubatuba","SP","Southeast",1438.8400000000004,"Medium Performer",-23.45292929995693,-45.0932194085285
2796,"e819bcfade7b5d88a27325eb6cfd62c5","guarulhos","SP","Southeast",116.4,"Low Performer",-23.438736681339247,-46.42261867739057
2797,"e81e1f9c3e762e620f3fb60a51499e16","curitibanos","SC","South",4213.99,"High Performer",-27.290948728745203,-50.577361136441226
2798,"e82de6494d91d3c4c54450f59b227a94","ibitinga","SP","Southeast",118.9,"Low Performer",-21.757320637712766,-48.82974353343713
2799,"e83c76265fc54bf41eac728805e4da77","aracatuba","SP","Southeast",237.3,"Low Performer",-21.19328871842662,-50.45279406867942
2800,"e83e93b71371817b11d78a63ff156aee","barueri","SP","Southeast",187.0,"Low Performer",-23.494157715852857,-46.89610614277862
2801,"e84ad2127668df3aafc6b73531a0beb8","sao paulo","SP","Southeast",953.0,"Medium Performer",-23.61889600139145,-46.66765351402122
2802,"e88165a185134e13fdfc85d4fa654db8","ferraz de  vasconcelos","SP","Southeast",108.0,"Low Performer",-23.56892589286744,-46.372428309048416
2803,"e882b2a25a10b9c057cc49695f222c19","teresopolis","RJ","Southeast",51010.03999999999,"High Performer",-22.41767727466441,-42.976721443009545
2804,"e883aa812c37a7413226856f4579fe91","itapevi","SP","Southeast",3897.4000000000015,"Medium Performer",-23.523945995127164,-46.941467620479735
2805,"e88c9b79e592e370d6bd852eeefbf057","pato branco","PR","South",239.97000000000003,"Low Performer",-26.226411667052993,-52.67454717796047
2806,"e88f7a2995ba184710d339c5c4bf2e30","votuporanga","SP","Southeast",251.6,"Low Performer",-20.422763825096684,-49.966737537480064
2807,"e89c4adbe7b1d0819dbb636e16461cf1","indaiatuba","SP","Southeast",3121.4,"Medium Performer",-23.13411287780508,-47.227975141375694
2808,"e8a85b5f3df47be0984c55fd4064dbb4","brasilia","DF","Central-West",661.0,"Medium Performer",-15.887537187682343,-48.017071767851824
2809,"e8b3a3a38279a82f0e5d006d5e5b7d2c","jussara","PR","South",12403.099999999982,"High Performer",-23.62274809500327,-52.470118375128294
2810,"e8b4225284fbb02d16f200513f1f395d","novo horizonte","SP","Southeast",5788.519999999997,"High Performer",-21.469600955340287,-49.222216847438276
2811,"e8dba4d70f7f2b20e775d09cae01142d","santa barbara d oeste","SP","Southeast",855.9100000000001,"Medium Performer",-22.757096912776348,-47.376094232222364
2812,"e8f6dc8e6a1dcde89d20e3995c8d90b3","sao paulo","SP","Southeast",2042.9600000000014,"Medium Performer",-23.572079387384715,-46.51148786470064
